id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
802873945053070304,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50449,-73.56636,Entire home/apt,400,31,0,,,132,88,0,
802897531124549757,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,28249488,Hôtel À La Maison,,Rosemont-La Petite-Patrie,45.53969750961012,-73.61333938885777,Entire home/apt,95,31,3,2023-08-19,0.80,11,259,3,
802898362873185019,Rental unit in Montréal · ★4.94 · 2 bedrooms · 2 beds · 1 bath,489085144,Mars,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46573,-73.61696,Entire home/apt,176,1,32,2023-08-18,4.34,17,68,32,"300481, expires: 2023-10-31"
802912480000276083,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.505218845079035,-73.56442167708963,Entire home/apt,400,31,0,,,132,74,0,
802916063214602105,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,9818417,Andre,,Le Plateau-Mont-Royal,45.52417940790563,-73.59566428046102,Entire home/apt,85,31,0,,,16,194,0,
802917320861316475,Hotel in Montréal · ★4.26 · 1 bedroom · 1 bed · 1 private bath,421148601,Hygie,,Ville-Marie,45.50932516423806,-73.55200086884443,Private room,188,1,31,2023-08-08,4.12,4,339,31,"302195, expires: 2024-08-31"
802921424354880396,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.504851108737896,-73.56467446468862,Entire home/apt,400,31,0,,,132,80,0,
802930248667374957,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50441,-73.56622,Entire home/apt,400,31,0,,,132,105,0,
802937058809552117,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506392759084534,-73.56607750826431,Entire home/apt,400,31,0,,,132,88,0,
802944236074133719,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506556294709355,-73.56467580594074,Entire home/apt,400,31,0,,,132,66,0,
802951552244806580,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.504445448295165,-73.5644586321999,Entire home/apt,400,31,0,,,132,66,0,
802958293044680323,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506238619110306,-73.56475287646849,Entire home/apt,400,31,0,,,132,81,0,
802964383163428777,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50665818474158,-73.56484293316171,Entire home/apt,400,31,0,,,132,81,0,
802970706049828543,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.5061031142093,-73.56443271774879,Entire home/apt,400,31,0,,,132,66,0,
802975720374899751,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50444155094209,-73.56621176370854,Entire home/apt,400,31,0,,,132,85,0,
802980758872050572,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50459956956564,-73.56600578442361,Entire home/apt,400,31,0,,,132,105,0,
802986798614855979,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50637671247713,-73.56475253251568,Entire home/apt,400,31,0,,,132,80,0,
803095332595486463,Rental unit in Montréal · ★5.0 · 3 bedrooms · 3 beds · 1 bath,49370619,Stéfanie,,Mercier-Hochelaga-Maisonneuve,45.543886,-73.547133,Entire home/apt,70,32,3,2023-06-08,0.54,1,0,3,
803095663803662096,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,116624859,Naoufel,,Ville-Marie,45.49148599521493,-73.57614310445294,Entire home/apt,211,31,1,2023-02-19,0.15,1,88,1,
803157588573191271,Rental unit in Montreal · 3 bedrooms · 3 beds · 1 bath,9818417,Andre,,Le Sud-Ouest,45.478334326318986,-73.58906238567094,Entire home/apt,199,31,0,,,16,267,0,
803190928367362396,Rental unit in Montréal · Studio · 1 bed · 1 bath,9818417,Andre,,Ville-Marie,45.51198,-73.56177,Entire home/apt,77,31,0,,,16,217,0,
803221805069199945,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,495805982,Ayoola,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49694,-73.63728,Entire home/apt,75,31,0,,,1,0,0,
803383329811371068,Rental unit in Montréal · ★4.33 · 3 bedrooms · 6 beds · 1 bath,374234894,Lionnel,,Le Plateau-Mont-Royal,45.5141202,-73.5744763,Entire home/apt,637,31,6,2023-06-25,0.98,25,89,6,"345692, expires: 2024-07-27"
803476176525903627,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.506299679277724,-73.56605869927638,Entire home/apt,400,31,0,,,132,80,0,
803486363631625565,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Ville-Marie,45.50645242183502,-73.56623913289017,Entire home/apt,400,31,0,,,132,88,0,
803498860205823624,Rental unit in Montréal · ★4.86 · 2 bedrooms · 2 beds · 1 bath,489085144,Mars,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46549362843743,-73.61670493478401,Entire home/apt,161,1,21,2023-08-14,2.80,17,83,21,"300481, expires: 2023-10-31"
803504022658090749,Condo in Montréal · ★4.86 · 2 bedrooms · 2 beds · 1 bath,489085144,Mars,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46536946251543,-73.61632761151027,Entire home/apt,179,31,7,2023-08-19,1.20,17,76,7,"300481, expires: 2023-10-31"
803690833851798227,Townhouse in Montréal · 3 bedrooms · 3 beds · 3.5 baths,73990969,Maya,,Le Plateau-Mont-Royal,45.530213,-73.5655006,Entire home/apt,289,31,0,,,11,198,0,
803760410446668818,Condo in Montréal · ★4.93 · 3 bedrooms · 3 beds · 2 baths,486339228,Danielle,,Ville-Marie,45.497118626906484,-73.58496381258111,Entire home/apt,369,31,29,2023-08-24,3.78,19,111,29,"315328, expires: 2024-08-31"
804439496235525799,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,43109509,Julie,,Le Sud-Ouest,45.4956,-73.55915,Entire home/apt,90,31,2,2023-08-17,0.63,1,253,2,
804440063278663287,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 bath,115693208,Andrew,,Le Sud-Ouest,45.49165,-73.55888,Entire home/apt,231,31,3,2023-03-18,0.41,1,89,3,302131
805096316220420252,Rental unit in Montréal · ★4.58 · 1 bedroom · 2 beds · 1 bath,499157574,Rim,,Ville-Marie,45.4955276,-73.58175469999999,Entire home/apt,101,31,48,2023-08-27,6.61,1,101,48,135757
805217943057140749,Loft in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,9110599,Justine,,Le Sud-Ouest,45.4717206971312,-73.58523706767643,Entire home/apt,137,2,0,,,1,4,0,"314887, expires: 2024-08-08"
805451317561472410,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,404755175,Kiyan,,Le Sud-Ouest,45.490929986853125,-73.55916539621289,Entire home/apt,99,31,0,,,1,324,0,
805566216624353906,Rental unit in Laval · ★New · 2 bedrooms · 5 beds · 1 bath,492761848,Suzy,,Pointe-Claire,45.42369,-73.76974,Entire home/apt,93,31,0,,,1,89,0,387498
805810089493280121,Rental unit in Montréal · ★4.88 · Studio · 1 bed · 1 bath,481103093,Luis,,Lachine,45.44338,-73.64786,Entire home/apt,130,1,24,2023-09-01,8.78,1,249,24,312316
805822747933993302,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,453803648,Yana,,Le Sud-Ouest,45.490640442470394,-73.55919722230855,Entire home/apt,189,60,1,2023-02-28,0.16,10,37,1,
805900830843194261,Rental unit in Montréal · ★4.92 · 2 bedrooms · 2 beds · 1 bath,455933424,Willy,,Ville-Marie,45.5200694,-73.5554789,Entire home/apt,312,2,12,2023-08-28,1.71,1,211,12,"312762, expires: 2024-04-15T00:00:00Z"
805911125591212663,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,489898452,Gaju,,Anjou,45.60682075484524,-73.54803077606151,Entire home/apt,55,32,4,2023-07-31,0.93,1,154,4,
805922312867551103,Bed and breakfast in Montréal · 1 bedroom · 1 bed · 1 shared bath,478333006,Chloé,,Mercier-Hochelaga-Maisonneuve,45.55152263315688,-73.54463495081954,Private room,40,32,1,2023-06-24,0.42,1,86,1,
806035621514270288,Rental unit in Montréal · ★4.33 · 5 bedrooms · 9 beds · 2 baths,252195729,Alex,,Le Plateau-Mont-Royal,45.51033,-73.57402,Entire home/apt,1227,2,3,2023-05-22,0.43,7,88,3,"134223, expires: 2024-05-10"
806092427847770422,Rental unit in Montréal · 2 bedrooms · 1 bed · 1 bath,495799947,Benoit,,Ahuntsic-Cartierville,45.57362958988239,-73.64281241563226,Private room,390,31,2,2023-07-28,1.46,1,361,2,312430
806126443738132675,Rental unit in Montréal · ★4.10 · 1 bedroom · 1 bed · 1 bath,128889331,Malik,,Villeray-Saint-Michel-Parc-Extension,45.55479573256205,-73.60180159991877,Entire home/apt,61,2,20,2023-09-01,2.76,1,296,20,"314354, expires: 2024-06-27T16:06:24Z"
806394718715081202,Home in Montreal · ★4.75 · 1 bedroom · 1 bed · 1 private bath,496552096,Janagan,,Saint-Léonard,45.59301104517848,-73.61730394125685,Private room,85,1,12,2023-09-02,3.03,1,243,12,"313081, expires: 2024-04-25"
806641941625339665,Rental unit in Montréal · 1 bedroom · 2 beds · 1 bath,33233955,Umair,,Ville-Marie,45.4951134,-73.568744,Entire home/apt,150,120,0,,,1,364,0,
806644966612963225,Rental unit in Montréal · ★4.0 · 1 bedroom · 2 beds · 1 bath,402217165,Happy Rentals,,Rosemont-La Petite-Patrie,45.54056122077805,-73.61116629108542,Entire home/apt,110,32,3,2023-08-16,0.83,5,77,3,386186
806728842244079518,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,275424765,Hongjing,,Ville-Marie,45.51158524257114,-73.56307610514314,Entire home/apt,63,32,0,,,3,322,0,
806729265030887148,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,435501336,Bradley,,Saint-Laurent,45.5124164,-73.7184834,Entire home/apt,160,31,0,,,1,269,0,
806947146690141152,Rental unit in Montréal · ★4.92 · 2 bedrooms · 2 beds · 1 bath,483496496,Peter,,Ville-Marie,45.500505917485505,-73.55835840556063,Entire home/apt,300,2,12,2023-08-17,2.13,20,98,12,"312667, expires: 2024-05-25T18:56:39Z"
806947497876062917,Rental unit in Montréal · ★4.96 · 2 bedrooms · 2 beds · 1 bath,483496496,Peter,,Ville-Marie,45.501797506824474,-73.55677782977195,Entire home/apt,265,2,23,2023-08-14,3.38,20,106,23,"312667, expires: 2024-05-25T18:57:37Z"
807070379033665321,Home in Montréal · ★4.69 · 3 bedrooms · 5 beds · 2 baths,306312726,Jennifer,,Le Sud-Ouest,45.4878389,-73.57588059999999,Entire home/apt,493,2,29,2023-08-31,4.78,1,113,29,"313865, expires: 2024-05-30"
807163631773858372,Rental unit in Montréal · ★4.46 · 1 bedroom · 1 bed · 1 bath,460857316,Alexis,,Ville-Marie,45.51470885620453,-73.56519246123075,Entire home/apt,322,1,41,2023-08-25,5.64,23,145,41,"199555, expires: 2024-07-30"
807220672193625543,Rental unit in Montréal · ★4.75 · Studio · 1 bed · 1 bath,496764232,Maude,,Rosemont-La Petite-Patrie,45.5368118,-73.6048728,Entire home/apt,195,6,4,2023-08-26,0.73,1,327,4,"312259, expires: 2024-03-14"
807407887318456592,Rental unit in Montréal · ★4.93 · 1 bedroom · 1 bed · 1 bath,496816855,Teddy,,Ville-Marie,45.5122706,-73.562195,Entire home/apt,152,2,28,2023-08-21,4.12,1,325,28,"312399, expires: 2024-03-27T00:00:00Z"
807478265001669487,Rental unit in Montréal · Studio · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.51729427449376,-73.55859125673803,Entire home/apt,79,31,2,2023-03-15,0.29,58,235,2,
807877673869334871,Rental unit in Montréal · ★4.44 · 2 bedrooms · 3 beds · 1 bath,496763885,Feriel,,Mercier-Hochelaga-Maisonneuve,45.543979528312946,-73.54724131598604,Entire home/apt,111,1,54,2023-08-30,7.43,1,117,54,"302374, expires: 2024-01-31"
807934498756494882,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,195501369,Julio,,Ville-Marie,45.511295487141155,-73.56439841600239,Entire home/apt,110,31,1,2023-03-12,0.17,58,264,1,
808184634710373678,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,71510782,Nicoleta,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47098027236295,-73.62689310241427,Shared room,34,35,3,2023-06-30,0.57,2,138,3,
808618303661965714,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,497081150,Allaoua,,Mercier-Hochelaga-Maisonneuve,45.58499000610203,-73.55254344642162,Entire home/apt,135,1,10,2023-08-28,4.69,1,74,10,"311813, expires: 2024-01-15"
808732020534836915,Rental unit in Montréal · ★4.83 · 2 bedrooms · 2 beds · 2 baths,497112281,James,,Ville-Marie,45.494874746092044,-73.57101801201257,Entire home/apt,350,32,6,2023-06-01,1.03,1,364,6,
809338050418955603,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,2401082,Jean-Philippe,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.508647473753285,-73.6293763963044,Private room,29,32,0,,,1,253,0,
809418354446026876,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 bath,424581703,Sonder,,Ville-Marie,45.51258559519022,-73.55801054122463,Entire home/apt,175,31,48,2023-08-19,6.40,9,314,48,347691
809581656928038411,Condo in Montréal · ★4.85 · 2 bedrooms · 3 beds · 1 bath,131392843,Fady,,Ville-Marie,45.49182531845267,-73.58372768161469,Entire home/apt,213,31,13,2023-06-19,1.80,4,89,13,
809594343813132615,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,206157337,André,,Mercier-Hochelaga-Maisonneuve,45.57105,-73.54023,Entire home/apt,66,31,0,,,13,270,0,
810135828199122397,Rental unit in Montréal · ★4.95 · 3 bedrooms · 3 beds · 1 bath,301152826,Jean-François,,Ahuntsic-Cartierville,45.54818017693547,-73.63971501684922,Entire home/apt,208,2,41,2023-08-28,5.83,4,146,41,"307946, expires: 2023-11-30"
810273631401185949,Rental unit in Montréal · ★5.0 · 4 bedrooms · 4 beds · 1 bath,483370856,Serge,,Villeray-Saint-Michel-Parc-Extension,45.5384853481925,-73.62346941802934,Entire home/apt,275,4,6,2023-08-21,3.10,1,82,6,"312160, expires: 2024-03-07"
810790207250387536,Rental unit in Montréal · 4 bedrooms · 6 beds · 2 baths,365291349,Robin,,Le Plateau-Mont-Royal,45.5206102514323,-73.57370270091698,Entire home/apt,582,2,1,2023-06-04,0.33,3,66,1,"295000, expires: 2023-12-31"
810847282122863852,Rental unit in Montreal · 2 bedrooms · 2 beds · 1 bath,497593210,Julie,,Le Sud-Ouest,45.4774028,-73.5786273,Entire home/apt,99,32,1,2023-06-27,0.43,1,0,1,
810988863834099553,Rental unit in Montréal · ★4.70 · 1 bedroom · 1 bed · 1 bath,420965941,MyCasa,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47185049094714,-73.6257870549635,Entire home/apt,132,31,23,2023-08-15,3.43,2,126,23,737367
811202555485397912,Condo in Montréal · ★4.89 · 2 bedrooms · 4 beds · 1 bath,436341062,Hyun Jou,,Le Sud-Ouest,45.45461660000001,-73.59441009999999,Entire home/apt,258,2,19,2023-08-30,2.89,1,163,19,"314341, expires: 2024-06-27"
811558574837666875,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,71510782,Nicoleta,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47235,-73.62483,Private room,42,90,2,2023-05-07,0.34,2,351,2,
811664304754201244,Rental unit in Montréal · Studio · 1 bed · 1 bath,371840720,Phil,,Villeray-Saint-Michel-Parc-Extension,45.54963180713709,-73.6314255044265,Entire home/apt,75,31,1,2023-02-19,0.15,1,275,1,
811746203826899776,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 bath,331839124,Ness,,Rosemont-La Petite-Patrie,45.56878057663744,-73.55343141285363,Entire home/apt,91,31,6,2023-08-13,2.86,1,36,6,123456
812331021604410545,Rental unit in Montréal · Studio · 1 bed · 1 bath,465108186,Mc,,Villeray-Saint-Michel-Parc-Extension,45.5534791,-73.6025138,Entire home/apt,55,60,0,,,22,253,0,
812341341342278158,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,29499179,Hitomi,,Ville-Marie,45.5172940919491,-73.55373746823882,Entire home/apt,200,2,1,2023-03-18,0.18,3,4,1,"313612, expires: 2024-05-22"
812352767664376233,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,206157337,André,,Mercier-Hochelaga-Maisonneuve,45.5708,-73.5385,Entire home/apt,84,31,2,2023-07-11,0.38,13,270,2,
812382659479632156,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,234176235,Radka,,Mercier-Hochelaga-Maisonneuve,45.57262,-73.53846,Entire home/apt,92,32,0,,,16,270,0,
812430859645647983,Rental unit in Montréal · ★4.83 · 1 bedroom · 1 bed · 1 bath,491467437,Bakan,,Ville-Marie,45.5044350233638,-73.56100349979849,Entire home/apt,207,31,12,2023-08-20,1.86,19,63,12,"300477, expires: 2023-10-31"
812432119842611857,Rental unit in Montréal · ★4.86 · 1 bedroom · 2 beds · 1 bath,491467437,Bakan,,Ville-Marie,45.50442962564477,-73.5612043688309,Entire home/apt,217,31,7,2023-07-05,1.00,19,56,7,"300477, expires: 2023-10-31"
812446147000862832,Rental unit in Montréal · ★4.33 · 1 bedroom · 1 bed · 1 bath,491467437,Bakan,,Ville-Marie,45.505939910438165,-73.5609898962332,Entire home/apt,207,31,3,2023-07-30,0.46,19,67,3,"300477, expires: 2023-10-31"
812448578666128089,Rental unit in Montréal · ★4.60 · 1 bedroom · 1 bed · 1 bath,491467437,Bakan,,Ville-Marie,45.50462974569269,-73.56290502586715,Entire home/apt,203,31,10,2023-08-25,1.43,19,57,10,"300477, expires: 2023-10-31"
812448579086062649,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 bath,491467437,Bakan,,Ville-Marie,45.5064163002968,-73.56205224188692,Entire home/apt,211,31,4,2023-08-14,0.58,19,58,4,"300477, expires: 2023-10-31"
812561308507634286,Rental unit in Montréal · ★4.91 · 2 bedrooms · 2 beds · 1 bath,483496496,Peter,,Ville-Marie,45.501582249367424,-73.55827875709224,Entire home/apt,345,2,22,2023-08-17,3.35,20,98,22,"312667, expires: 2024-05-25T18:58:21Z"
812654779015167975,Condo in Montréal · ★4.86 · 3 bedrooms · 4 beds · 2 baths,477823260,Posh Properties,,Ville-Marie,45.50321,-73.58067,Entire home/apt,470,31,7,2023-07-16,2.16,7,314,7,"312728, expires: 2024-04-18"
812727013001229196,Rental unit in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,497708363,Omar,,Villeray-Saint-Michel-Parc-Extension,45.54280994358826,-73.61221655943704,Entire home/apt,209,31,5,2023-08-14,1.95,1,72,5,"313706, expires: 2024-05-25T00:00:00Z"
812999845486919488,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 bath,483496496,Peter,,Ville-Marie,45.5006,-73.55834,Entire home/apt,190,2,14,2023-08-11,2.44,20,109,14,"312667, expires: 2024-05-25T18:59:31Z"
813113258451677552,Home in Montréal · ★4.83 · 3 bedrooms · 3 beds · 1 bath,128721394,Minh Khoa Danh,,Mercier-Hochelaga-Maisonneuve,45.57499916125536,-73.54942238095093,Entire home/apt,165,2,23,2023-08-27,4.66,1,319,23,"311802, expires: 2024-01-12"
813132012095367126,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,298208074,Bruno,,Le Plateau-Mont-Royal,45.5385558,-73.58429799999999,Private room,45,31,7,2023-06-01,1.35,2,207,7,"311910, expires: 2024-01-25"
813147818825189473,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,498128536,Mathieu,,Villeray-Saint-Michel-Parc-Extension,45.5373216,-73.6180435,Entire home/apt,120,32,2,2023-07-10,0.63,2,273,2,
813168130921749860,Rental unit in Montréal · ★4.75 · 1 bedroom · 1 bed · 1 bath,498128536,Mathieu,,Villeray-Saint-Michel-Parc-Extension,45.5373275,-73.6180634,Entire home/apt,120,32,4,2023-08-11,0.61,2,278,4,
813200636180627486,Rental unit in Montréal · ★4.51 · 1 bedroom · 1 bed · 1 bath,452929347,Pirlo,,Ville-Marie,45.504828875479674,-73.56803941244752,Entire home/apt,223,1,43,2023-08-20,6.11,4,95,43,"226404, expires: 2024-07-27"
813746606305155459,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,57416315,Zach,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48991750527232,-73.64494257184194,Entire home/apt,70,31,2,2023-05-19,0.39,6,1,2,
813880943386374348,Rental unit in Montréal · ★4.83 · 2 bedrooms · 3 beds · 1 bath,131929299,Melina,,Le Plateau-Mont-Royal,45.51753,-73.58193,Entire home/apt,332,1,18,2023-08-14,2.74,2,83,18,"314530, expires: 2024-07-12"
813950086330625858,Rental unit in Montréal · ★4.82 · 2 bedrooms · 2 beds · 1 bath,483496496,Peter,,Ville-Marie,45.50141,-73.55816,Entire home/apt,281,2,11,2023-08-14,1.64,20,132,11,"312667, expires: 2024-05-25T19:00:24Z"
